Cell_type,Cell_code,Photo_id,Photo_path,H,W,red_max,red_min,red_mean,green_max,green_min,green_mean,blue_max,blue_min,blue_mean
NGS,NGS,NGS_3797,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_3797.tiff,400.0,400.0,251.0,52.0,224.52858125,243.0,0.0,202.47809375,255.0,135.0,220.24508125
NGS,NGS,NGS_4052,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_4052.tiff,400.0,400.0,251.0,0.0,212.60220625,243.0,0.0,191.5328,249.0,80.0,211.3612875
NGS,NGS,NGS_2885,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_2885.tiff,400.0,400.0,255.0,0.0,218.35969375,255.0,0.0,201.21940625,255.0,119.0,222.27650625
NGS,NGS,NGS_1600,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_1600.tiff,400.0,400.0,251.0,0.0,206.44956875,243.0,0.0,188.08775625,245.0,108.0,210.53554375
NGS,NGS,NGS_0912,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_0912.tiff,400.0,400.0,255.0,0.0,212.34055,255.0,0.0,195.53903125,255.0,125.0,215.6519875
NGS,NGS,NGS_4402,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_4402.tiff,400.0,400.0,255.0,0.0,206.5612125,255.0,0.0,181.16719375,252.0,106.0,209.24698125
NGS,NGS,NGS_0441,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_0441.tiff,400.0,400.0,255.0,0.0,194.9670125,255.0,0.0,177.9219875,255.0,116.0,204.28831875
NGS,NGS,NGS_7384,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_7384.tiff,400.0,400.0,255.0,0.0,210.7778875,255.0,0.0,198.96761875,255.0,55.0,217.81415625
NGS,NGS,NGS_8071,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_8071.tiff,400.0,400.0,247.0,33.0,196.79918125,241.0,0.0,172.39076875,255.0,132.0,210.0827125
NGS,NGS,NGS_5643,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_5643.tiff,400.0,400.0,255.0,24.0,214.62068125,255.0,0.0,191.02336875,254.0,146.0,219.17911875
NGS,NGS,NGS_2186,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_2186.tiff,400.0,400.0,255.0,1.0,217.99523125,248.0,0.0,192.77536875,248.0,116.0,215.45430625
NGS,NGS,NGS_4951,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_4951.tiff,400.0,400.0,255.0,0.0,207.12799375,255.0,0.0,180.6244,255.0,123.0,204.06579375
NGS,NGS,NGS_0011,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_0011.tiff,400.0,400.0,255.0,0.0,204.4743125,252.0,0.0,188.56756875,255.0,73.0,211.13285
NGS,NGS,NGS_8421,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_8421.tiff,400.0,400.0,255.0,0.0,213.07765625,254.0,0.0,195.06170625,253.0,90.0,212.3164875
NGS,NGS,NGS_5213,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_5213.tiff,400.0,400.0,255.0,0.0,209.410325,255.0,0.0,187.88120625,255.0,92.0,209.22561875
NGS,NGS,NGS_5706,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_5706.tiff,400.0,400.0,255.0,0.0,213.137075,255.0,0.0,198.031875,255.0,118.0,217.853025
NGS,NGS,NGS_4814,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_4814.tiff,400.0,400.0,255.0,0.0,219.76941875,255.0,0.0,200.49783125,255.0,120.0,223.59403125
NGS,NGS,NGS_6829,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_6829.tiff,400.0,400.0,251.0,4.0,205.6495625,238.0,0.0,185.91393125,248.0,113.0,210.9685375
NGS,NGS,NGS_2539,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_2539.tiff,400.0,400.0,255.0,0.0,209.8378125,255.0,0.0,192.32519375,255.0,118.0,212.358125
NGS,NGS,NGS_0504,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_0504.tiff,400.0,400.0,255.0,0.0,201.39323125,253.0,0.0,181.101625,250.0,92.0,205.75043125
NGS,NGS,NGS_8134,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_8134.tiff,400.0,400.0,255.0,15.0,223.4439,255.0,0.0,200.82026875,255.0,145.0,222.42421875
NGS,NGS,NGS_2493,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_2493.tiff,400.0,400.0,255.0,0.0,211.31998125,255.0,0.0,186.349725,255.0,133.0,216.767875
NGS,NGS,NGS_5356,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_5356.tiff,400.0,400.0,245.0,0.0,206.6213375,236.0,0.0,194.44791875,244.0,129.0,217.12698125
NGS,NGS,NGS_7691,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_7691.tiff,400.0,400.0,255.0,0.0,215.96574375,248.0,0.0,190.22010625,246.0,108.0,212.50606875
NGS,NGS,NGS_2169,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_2169.tiff,400.0,400.0,255.0,0.0,198.94365,254.0,0.0,183.20061875,255.0,126.0,207.28124375
NGS,NGS,NGS_0154,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_0154.tiff,400.0,400.0,255.0,0.0,227.6819,255.0,0.0,210.59125625,255.0,119.0,228.89584375
NGS,NGS,NGS_6983,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_6983.tiff,400.0,400.0,255.0,0.0,209.02611875,252.0,0.0,184.744675,251.0,98.0,208.67794375
NGS,NGS,NGS_4117,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_4117.tiff,400.0,400.0,255.0,0.0,205.03255,254.0,0.0,180.490475,255.0,112.0,215.50375
NGS,NGS,NGS_1315,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_1315.tiff,400.0,400.0,255.0,23.0,227.5445625,255.0,0.0,204.13171875,255.0,128.0,226.3162875
NGS,NGS,NGS_3328,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_3328.tiff,400.0,400.0,255.0,23.0,207.20665,255.0,0.0,178.925075,255.0,147.0,206.2971375
NGS,NGS,NGS_4547,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_4547.tiff,400.0,400.0,255.0,0.0,209.65769375,254.0,0.0,184.73838125,254.0,127.0,208.7708125
NGS,NGS,NGS_3282,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_3282.tiff,400.0,400.0,255.0,0.0,212.2939125,255.0,0.0,188.00565625,255.0,116.0,212.4416
NGS,NGS,NGS_1745,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_1745.tiff,400.0,400.0,255.0,0.0,205.6301625,255.0,0.0,182.02765,255.0,127.0,208.128475
NGS,NGS,NGS_6080,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_6080.tiff,400.0,400.0,255.0,0.0,194.49535625,245.0,0.0,170.01650625,247.0,118.0,203.22868125
NGS,NGS,NGS_3778,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_3778.tiff,400.0,400.0,255.0,0.0,223.0852125,255.0,0.0,203.0356875,255.0,142.0,226.900625
NGS,NGS,NGS_0857,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_0857.tiff,400.0,400.0,255.0,0.0,221.7836625,255.0,0.0,201.41155625,255.0,113.0,222.22591875
NGS,NGS,NGS_1552,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_1552.tiff,400.0,400.0,255.0,24.0,218.59985625,255.0,0.0,196.2227125,255.0,152.0,222.7047125
NGS,NGS,NGS_6297,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_6297.tiff,400.0,400.0,247.0,51.0,203.18538125,241.0,0.0,180.40255625,246.0,146.0,206.50681875
NGS,NGS,NGS_5842,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_5842.tiff,400.0,400.0,255.0,16.0,206.09658125,255.0,0.0,177.05008125,255.0,130.0,204.99409375
NGS,NGS,NGS_4750,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_4750.tiff,400.0,400.0,255.0,0.0,215.63835,255.0,0.0,192.82548125,255.0,143.0,213.638725
NGS,NGS,NGS_3095,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_3095.tiff,400.0,400.0,255.0,0.0,221.9117625,255.0,0.0,201.0971875,255.0,127.0,228.03178125
NGS,NGS,NGS_1102,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_1102.tiff,400.0,400.0,255.0,39.0,207.50839375,254.0,0.0,182.49093125,255.0,144.0,209.951375
NGS,NGS,NGS_4300,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_4300.tiff,400.0,400.0,255.0,0.0,208.39176875,255.0,0.0,187.0769,255.0,88.0,211.6870125
NGS,NGS,NGS_7486,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_7486.tiff,400.0,400.0,255.0,0.0,220.568625,255.0,0.0,197.6671,255.0,143.0,222.433225
NGS,NGS,NGS_0343,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_0343.tiff,400.0,400.0,255.0,0.0,199.18511875,253.0,0.0,176.5816375,253.0,109.0,205.137125
NGS,NGS,NGS_8289,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_8289.tiff,400.0,400.0,255.0,0.0,213.961925,254.0,0.0,192.39461875,252.0,97.0,213.7341875
NGS,NGS,NGS_3996,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_3996.tiff,400.0,400.0,255.0,57.0,223.1800875,255.0,0.0,200.0369875,255.0,162.0,226.2645875
NGS,NGS,NGS_2684,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_2684.tiff,400.0,400.0,255.0,0.0,199.4582625,253.0,0.0,180.0166375,249.0,85.0,201.95873125
NGS,NGS,NGS_5141,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_5141.tiff,400.0,400.0,255.0,0.0,201.3015375,255.0,0.0,179.4710125,252.0,106.0,206.595025
NGS,NGS,NGS_1801,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_1801.tiff,400.0,400.0,255.0,0.0,211.940225,254.0,0.0,187.967025,254.0,108.0,212.71259375
NGS,NGS,NGS_0713,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_0713.tiff,400.0,400.0,255.0,8.0,210.1231875,253.0,0.0,187.14159375,255.0,124.0,211.9108
NGS,NGS,NGS_8323,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_8323.tiff,400.0,400.0,255.0,0.0,196.7287,251.0,0.0,176.683075,249.0,94.0,201.1617
NGS,NGS,NGS_5511,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_5511.tiff,400.0,400.0,255.0,0.0,216.36403125,255.0,0.0,188.16845,255.0,117.0,210.892075
NGS,NGS,NGS_5004,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_5004.tiff,400.0,400.0,255.0,67.0,214.0354,255.0,0.0,180.52260625,252.0,161.0,212.22846875
NGS,NGS,NGS_7039,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_7039.tiff,400.0,400.0,255.0,0.0,206.28314375,250.0,0.0,182.40730625,255.0,117.0,207.75515625
NGS,NGS,NGS_0206,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_0206.tiff,400.0,400.0,255.0,0.0,222.76765,255.0,0.0,203.2554875,255.0,131.0,225.58718125
NGS,NGS,NGS_5454,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_5454.tiff,400.0,400.0,255.0,0.0,210.0486625,255.0,0.0,194.575975,255.0,83.0,211.5979
NGS,NGS,NGS_2391,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_2391.tiff,400.0,400.0,255.0,0.0,199.17701875,254.0,0.0,177.8213,254.0,96.0,205.3733625
NGS,NGS,NGS_7469,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_7469.tiff,400.0,400.0,255.0,0.0,208.10733125,255.0,0.0,177.584125,255.0,129.0,216.7049375
NGS,NGS,NGS_3979,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_3979.tiff,400.0,400.0,255.0,20.0,230.909525,255.0,0.0,216.12448125,255.0,140.0,233.52693125
NGS,NGS,NGS_1944,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_1944.tiff,400.0,400.0,255.0,3.0,204.7329375,253.0,0.0,186.1463125,248.0,125.0,212.0135125
NGS,NGS,NGS_0656,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_0656.tiff,400.0,400.0,255.0,0.0,200.06034375,255.0,0.0,180.71923125,255.0,106.0,203.77854375
NGS,NGS,NGS_7193,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_7193.tiff,400.0,400.0,255.0,16.0,225.25884375,255.0,0.0,209.72003125,255.0,116.0,227.63120625
NGS,NGS,NGS_8266,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_8266.tiff,400.0,400.0,255.0,0.0,217.06335,255.0,0.0,197.837625,255.0,127.0,219.63044375
NGS,NGS,NGS_5907,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_5907.tiff,400.0,400.0,255.0,35.0,214.9634875,255.0,0.0,190.9695125,255.0,138.0,225.0340125
NGS,NGS,NGS_6628,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_6628.tiff,400.0,400.0,255.0,2.0,208.6094125,254.0,0.0,194.91335625,251.0,136.0,210.62100625
NGS,NGS,NGS_4615,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_4615.tiff,400.0,400.0,255.0,18.0,207.1401625,248.0,0.0,179.92931875,252.0,139.0,206.6823375
NGS,NGS,NGS_1417,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_1417.tiff,400.0,400.0,255.0,71.0,219.0362125,255.0,0.0,197.7441,255.0,135.0,221.0429125
NGS,NGS,NGS_3580,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_3580.tiff,400.0,400.0,255.0,0.0,207.47759375,255.0,0.0,175.12890625,255.0,134.0,206.44021875
NGS,NGS,NGS_6278,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_6278.tiff,400.0,400.0,255.0,0.0,227.76328125,255.0,0.0,210.71751875,255.0,124.0,231.2569625
NGS,NGS,NGS_4245,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_4245.tiff,400.0,400.0,255.0,0.0,211.30273125,255.0,0.0,190.5261875,255.0,117.0,213.54551875
NGS,NGS,NGS_7890,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_7890.tiff,400.0,400.0,255.0,5.0,217.78236875,255.0,0.0,196.80671875,255.0,100.0,218.8883375
NGS,NGS,NGS_6782,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_6782.tiff,400.0,400.0,255.0,0.0,210.35405,255.0,0.0,196.77630625,255.0,120.0,218.5115625
NGS,NGS,NGS_1047,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_1047.tiff,400.0,400.0,255.0,0.0,217.67994375,255.0,0.0,197.35793125,255.0,122.0,219.7059375
NGS,NGS,NGS_0085,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_0085.tiff,400.0,400.0,255.0,0.0,204.48868125,255.0,0.0,181.73646875,255.0,94.0,207.63214375
NGS,NGS,NGS_7740,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_7740.tiff,400.0,400.0,255.0,0.0,210.33465,252.0,0.0,188.89361875,252.0,120.0,210.51600625
NGS,NGS,NGS_6852,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_6852.tiff,400.0,400.0,255.0,0.0,207.87710625,255.0,0.0,181.16844375,255.0,134.0,205.3437875
NGS,NGS,NGS_5287,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_5287.tiff,400.0,400.0,255.0,25.0,213.85499375,255.0,0.0,190.0099125,255.0,138.0,216.88788125
NGS,NGS,NGS_2542,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_2542.tiff,400.0,400.0,255.0,11.0,213.72775,255.0,0.0,191.84501875,255.0,120.0,215.8816375
NGS,NGS,NGS_7310,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_7310.tiff,400.0,400.0,255.0,0.0,200.897525,255.0,0.0,175.01810625,255.0,98.0,202.51775625
NGS,NGS,NGS_2112,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_2112.tiff,400.0,400.0,255.0,0.0,225.4306125,255.0,0.0,207.72719375,252.0,127.0,225.03571875
NGS,NGS,NGS_6151,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_6151.tiff,400.0,400.0,255.0,0.0,200.5534875,247.0,0.0,181.60488125,246.0,93.0,204.51553125
NGS,NGS,NGS_1694,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_1694.tiff,400.0,400.0,255.0,0.0,210.7229875,251.0,0.0,186.56411875,255.0,95.0,210.6610125
NGS,NGS,NGS_0986,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_0986.tiff,400.0,400.0,255.0,0.0,215.38735,255.0,0.0,201.28688125,255.0,110.0,224.618625
NGS,NGS,NGS_3353,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_3353.tiff,400.0,400.0,255.0,4.0,210.69693125,255.0,0.0,193.8182,250.0,84.0,215.390575
NGS,NGS,NGS_4496,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_4496.tiff,400.0,400.0,255.0,0.0,200.27880625,253.0,0.0,175.28418125,253.0,110.0,205.92825
NGS,NGS,NGS_6501,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_6501.tiff,400.0,400.0,255.0,36.0,218.584975,255.0,0.0,194.17609375,255.0,134.0,218.20755
NGS,NGS,NGS_3703,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_3703.tiff,400.0,400.0,255.0,0.0,204.65705625,255.0,0.0,185.56196875,255.0,115.0,206.05823125
NGS,NGS,NGS_2811,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_2811.tiff,400.0,400.0,255.0,0.0,202.24126875,254.0,0.0,178.97238125,254.0,102.0,206.461975
NGS,NGS,NGS_3216,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_3216.tiff,400.0,400.0,255.0,0.0,212.32809375,255.0,0.0,196.1681125,255.0,126.0,217.696875
NGS,NGS,NGS_4029,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_4029.tiff,400.0,400.0,255.0,0.0,207.24605,252.0,0.0,191.9034375,253.0,104.0,210.89976875
NGS,NGS,NGS_6014,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_6014.tiff,400.0,400.0,255.0,11.0,216.26585625,255.0,0.0,192.71975625,255.0,139.0,213.61246875
NGS,NGS,NGS_4183,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_4183.tiff,400.0,400.0,255.0,0.0,216.56154375,249.0,0.0,204.08129375,251.0,129.0,221.223425
NGS,NGS,NGS_3646,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_3646.tiff,400.0,400.0,255.0,53.0,216.53890625,250.0,0.0,184.46505625,255.0,134.0,216.7739
NGS,NGS,NGS_2954,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_2954.tiff,400.0,400.0,255.0,0.0,212.44804375,255.0,0.0,187.31195,255.0,101.0,213.73115
NGS,NGS,NGS_0969,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_0969.tiff,400.0,400.0,255.0,0.0,205.69333125,247.0,0.0,184.377825,252.0,91.0,204.80465
NGS,NGS,NGS_4479,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_4479.tiff,400.0,400.0,251.0,0.0,199.35164375,254.0,0.0,182.8110625,255.0,111.0,211.263475
NGS,NGS,NGS_1381,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_1381.tiff,400.0,400.0,255.0,0.0,210.8084625,255.0,0.0,191.4277375,255.0,79.0,213.73268125
NGS,NGS,NGS_6444,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_6444.tiff,400.0,400.0,251.0,0.0,215.45853125,243.0,0.0,194.2792125,247.0,110.0,213.68803125
NGS,NGS,NGS_2407,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_2407.tiff,400.0,400.0,255.0,0.0,211.81623125,252.0,0.0,190.85806875,250.0,84.0,215.42855
NGS,NGS,NGS_7605,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_7605.tiff,400.0,400.0,255.0,0.0,226.9187625,255.0,0.0,211.90179375,255.0,121.0,235.37371875
NGS,NGS,NGS_5638,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_5638.tiff,400.0,400.0,255.0,0.0,214.71084375,254.0,0.0,191.798125,255.0,131.0,215.72504375
NGS,NGS,NGS_6917,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_6917.tiff,400.0,400.0,255.0,0.0,208.841,255.0,0.0,197.1317375,255.0,91.0,217.5322625
NGS,NGS,NGS_2057,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_2057.tiff,400.0,400.0,255.0,0.0,210.93934375,255.0,0.0,189.9539375,255.0,114.0,213.1845
NGS,NGS,NGS_5792,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_5792.tiff,400.0,400.0,255.0,0.0,215.5648375,255.0,0.0,194.61810625,255.0,87.0,216.82495
NGS,NGS,NGS_4880,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_4880.tiff,400.0,400.0,255.0,0.0,208.269475,255.0,0.0,189.4227875,254.0,101.0,213.316125
NGS,NGS,NGS_7255,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_7255.tiff,400.0,400.0,255.0,0.0,215.35588125,255.0,0.0,193.747825,255.0,119.0,221.0859
NGS,NGS,NGS_5268,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_5268.tiff,400.0,400.0,246.0,50.0,210.00801875,231.0,0.0,195.54643125,242.0,146.0,218.53965
NGS,NGS,NGS_0590,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_0590.tiff,400.0,400.0,255.0,25.0,215.3676625,255.0,0.0,185.614375,252.0,147.0,211.3929
NGS,NGS,NGS_5546,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_5546.tiff,400.0,400.0,255.0,17.0,227.29469375,255.0,0.0,205.08944375,255.0,138.0,227.5991375
NGS,NGS,NGS_2283,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_2283.tiff,400.0,400.0,255.0,0.0,211.87691875,255.0,0.0,191.98634375,255.0,121.0,215.51535
NGS,NGS,NGS_1856,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_1856.tiff,400.0,400.0,255.0,0.0,217.55305,255.0,0.0,197.26789375,255.0,125.0,221.09911875
NGS,NGS,NGS_0744,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_0744.tiff,400.0,400.0,255.0,0.0,208.48776875,255.0,0.0,186.7774625,247.0,107.0,208.83739375
NGS,NGS,NGS_7081,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_7081.tiff,400.0,400.0,255.0,0.0,221.5432,255.0,0.0,203.8104375,255.0,139.0,224.24576875
NGS,NGS,NGS_2779,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_2779.tiff,400.0,400.0,255.0,0.0,195.00035,255.0,0.0,175.0287125,245.0,111.0,200.9770375
NGS,NGS,NGS_8374,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_8374.tiff,400.0,400.0,255.0,0.0,214.45536875,255.0,0.0,187.367425,252.0,117.0,214.85385
NGS,NGS,NGS_5116,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_5116.tiff,400.0,400.0,252.0,3.0,200.7783875,248.0,0.0,181.61704375,251.0,119.0,210.20149375
NGS,NGS,NGS_0314,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_0314.tiff,400.0,400.0,255.0,0.0,213.11425,255.0,0.0,198.56153125,255.0,117.0,216.84525625
NGS,NGS,NGS_2329,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_2329.tiff,400.0,400.0,249.0,22.0,203.14120625,244.0,0.0,184.8854375,249.0,142.0,209.2762875
NGS,NGS,NGS_3492,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_3492.tiff,400.0,400.0,255.0,19.0,223.0694625,255.0,0.0,200.7363125,255.0,139.0,223.25523125
NGS,NGS,NGS_4357,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_4357.tiff,400.0,400.0,255.0,0.0,199.40273125,255.0,0.0,182.461625,255.0,82.0,206.861725
NGS,NGS,NGS_7982,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_7982.tiff,400.0,400.0,255.0,0.0,207.5774125,255.0,0.0,186.5039625,255.0,131.0,209.94605
NGS,NGS,NGS_6690,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_6690.tiff,400.0,400.0,255.0,0.0,212.61794375,255.0,0.0,185.16024375,255.0,122.0,218.2506375
NGS,NGS,NGS_3168,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_3168.tiff,400.0,400.0,255.0,0.0,190.51309375,255.0,0.0,166.49094375,255.0,122.0,193.15330625
NGS,NGS,NGS_1155,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_1155.tiff,400.0,400.0,255.0,0.0,209.0723625,255.0,0.0,194.28026875,255.0,73.0,216.7425375
NGS,NGS,NGS_5815,/Volumes/Data1/Projets/Blood_cells/Data/Munich/AML/NGS/NGS_5815.tiff,400.0,400.0,255.0,39.0,216.54815,255.0,0.0,191.38565,255.0,126.0,213.583075
