Cell_type,Cell_code,Photo_id,Photo_path,H,W,red_max,red_min,red_mean,green_max,green_min,green_mean,blue_max,blue_min,blue_mean
eosinophil,EO,EO_357600,../Data/PBC/eosinophil/EO_357600.jpg,363.0,360.0,255.0,45.0,221.5647535965718,255.0,0.0,183.43224670951943,220.0,120.0,181.53449647995103
eosinophil,EO,EO_802945,../Data/PBC/eosinophil/EO_802945.jpg,363.0,360.0,255.0,42.0,224.1817646158555,244.0,0.0,191.75432353841444,218.0,99.0,183.80809611264158
eosinophil,EO,EO_801294,../Data/PBC/eosinophil/EO_801294.jpg,363.0,360.0,255.0,38.0,214.09720691766145,247.0,1.0,180.18350933578208,219.0,97.0,176.57535200489747
eosinophil,EO,EO_1651,../Data/PBC/eosinophil/EO_1651.jpg,363.0,360.0,255.0,40.0,230.60103305785125,249.0,0.0,197.73602693602695,219.0,95.0,186.52862718089992
eosinophil,EO,EO_210577,../Data/PBC/eosinophil/EO_210577.jpg,363.0,360.0,255.0,42.0,221.62689776553412,245.0,3.0,188.32338536883992,215.0,109.0,183.4192684419957
eosinophil,EO,EO_228956,../Data/PBC/eosinophil/EO_228956.jpg,363.0,360.0,255.0,44.0,221.41095041322313,255.0,0.0,187.08924854606673,215.0,94.0,182.55169115396387
eosinophil,EO,EO_292560,../Data/PBC/eosinophil/EO_292560.jpg,363.0,360.0,255.0,39.0,219.27653810835628,239.0,0.0,183.84791092745638,218.0,98.0,179.62165595347415
eosinophil,EO,EO_830075,../Data/PBC/eosinophil/EO_830075.jpg,363.0,360.0,255.0,41.0,215.29308999081726,244.0,3.0,182.29062595653505,212.0,97.0,178.418044077135
eosinophil,EO,EO_821178,../Data/PBC/eosinophil/EO_821178.jpg,363.0,360.0,255.0,38.0,220.0883302724212,243.0,0.0,185.15672635445364,214.0,99.0,180.58041016222833
eosinophil,EO,EO_412649,../Data/PBC/eosinophil/EO_412649.jpg,363.0,360.0,255.0,44.0,222.41969696969696,241.0,1.0,189.52531374349556,218.0,94.0,182.91457759412305
eosinophil,EO,EO_309740,../Data/PBC/eosinophil/EO_309740.jpg,363.0,360.0,255.0,45.0,221.97599479644933,251.0,0.0,185.66624579124579,222.0,99.0,183.1320324456688
eosinophil,EO,EO_669531,../Data/PBC/eosinophil/EO_669531.jpg,363.0,360.0,255.0,32.0,233.956955922865,251.0,0.0,201.3095423936333,219.0,91.0,189.44642638506275
eosinophil,EO,EO_361403,../Data/PBC/eosinophil/EO_361403.jpg,363.0,360.0,255.0,45.0,228.21930670339762,241.0,2.0,196.4129476584022,213.0,82.0,184.99696204468933
eosinophil,EO,EO_908273,../Data/PBC/eosinophil/EO_908273.jpg,363.0,360.0,255.0,45.0,224.51695745332108,241.0,2.0,191.23914141414141,216.0,95.0,182.58152739516376
eosinophil,EO,EO_788042,../Data/PBC/eosinophil/EO_788042.jpg,363.0,360.0,255.0,43.0,219.61470003060913,250.0,0.0,185.23268288950106,228.0,101.0,181.42299510254057
eosinophil,EO,EO_997235,../Data/PBC/eosinophil/EO_997235.jpg,363.0,360.0,255.0,45.0,216.80835629017446,252.0,0.0,181.73366238138965,217.0,96.0,177.58702173247627
eosinophil,EO,EO_199314,../Data/PBC/eosinophil/EO_199314.jpg,363.0,360.0,255.0,47.0,203.45987909397002,241.0,0.0,167.29687021732477,215.0,111.0,171.95762167125804
eosinophil,EO,EO_760298,../Data/PBC/eosinophil/EO_760298.jpg,363.0,360.0,255.0,45.0,226.30560146923784,248.0,3.0,195.2519819406183,218.0,91.0,183.6160238751148
eosinophil,EO,EO_797610,../Data/PBC/eosinophil/EO_797610.jpg,363.0,360.0,255.0,46.0,224.69500306091214,241.0,0.0,189.70466789103153,212.0,100.0,181.16779155188246
eosinophil,EO,EO_152071,../Data/PBC/eosinophil/EO_152071.jpg,363.0,360.0,255.0,53.0,220.3672482399755,246.0,1.0,187.48810835629018,219.0,117.0,182.068709825528
eosinophil,EO,EO_736960,../Data/PBC/eosinophil/EO_736960.jpg,363.0,360.0,255.0,44.0,228.39736761554943,249.0,0.0,193.83389960208143,216.0,89.0,185.6009718396082
eosinophil,EO,EO_581948,../Data/PBC/eosinophil/EO_581948.jpg,363.0,360.0,255.0,47.0,222.73556779920418,249.0,5.0,190.796411080502,213.0,99.0,181.47086776859504
eosinophil,EO,EO_787359,../Data/PBC/eosinophil/EO_787359.jpg,363.0,360.0,255.0,43.0,218.86668197122742,247.0,2.0,187.20218855218855,218.0,92.0,181.51445515763697
eosinophil,EO,EO_893709,../Data/PBC/eosinophil/EO_893709.jpg,363.0,360.0,255.0,39.0,225.9751147842057,242.0,3.0,192.33432812978268,218.0,76.0,183.87478573614936
eosinophil,EO,EO_266350,../Data/PBC/eosinophil/EO_266350.jpg,363.0,360.0,255.0,42.0,218.3467018671564,244.0,1.0,186.28455004591368,221.0,98.0,179.59375573921028
eosinophil,EO,EO_795985,../Data/PBC/eosinophil/EO_795985.jpg,363.0,360.0,255.0,43.0,228.29054943373126,248.0,1.0,194.93778696051425,218.0,104.0,183.26659014386289
eosinophil,EO,EO_690157,../Data/PBC/eosinophil/EO_690157.jpg,363.0,360.0,255.0,43.0,226.9907560453015,249.0,1.0,191.822903275176,220.0,93.0,184.16192225283135
eosinophil,EO,EO_695749,../Data/PBC/eosinophil/EO_695749.jpg,363.0,360.0,255.0,52.0,227.56184573002756,255.0,2.0,188.95509641873278,214.0,117.0,182.8982399755127
eosinophil,EO,EO_632079,../Data/PBC/eosinophil/EO_632079.jpg,363.0,360.0,255.0,41.0,224.73891184573003,250.0,0.0,192.02805325987146,217.0,90.0,181.997520661157
eosinophil,EO,EO_556235,../Data/PBC/eosinophil/EO_556235.jpg,363.0,360.0,255.0,41.0,215.75893021120294,255.0,2.0,181.13037955310682,210.0,101.0,178.43324915824917
eosinophil,EO,EO_322937,../Data/PBC/eosinophil/EO_322937.jpg,363.0,360.0,255.0,43.0,216.34676308539946,245.0,2.0,182.80717018671564,219.0,99.0,177.2760177532905
eosinophil,EO,EO_620469,../Data/PBC/eosinophil/EO_620469.jpg,363.0,360.0,255.0,44.0,223.36883226201408,239.0,3.0,188.23977655341292,212.0,101.0,181.73359351086623
eosinophil,EO,EO_794866,../Data/PBC/eosinophil/EO_794866.jpg,369.0,366.0,250.0,36.0,208.2890621529166,237.0,0.0,188.80358227079537,255.0,96.0,210.40722229626667
eosinophil,EO,EO_788297,../Data/PBC/eosinophil/EO_788297.jpg,363.0,360.0,255.0,43.0,230.1308846036119,245.0,1.0,197.5708907254362,217.0,104.0,186.53329507193143
eosinophil,EO,EO_948482,../Data/PBC/eosinophil/EO_948482.jpg,363.0,360.0,255.0,44.0,221.75832568105295,241.0,4.0,188.2144857667585,220.0,96.0,180.873125191307
eosinophil,EO,EO_359361,../Data/PBC/eosinophil/EO_359361.jpg,363.0,360.0,255.0,47.0,224.54623507805326,244.0,0.0,192.1290404040404,218.0,85.0,184.85166819712273
eosinophil,EO,EO_861038,../Data/PBC/eosinophil/EO_861038.jpg,363.0,360.0,255.0,44.0,220.38737373737374,242.0,1.0,187.48702173247628,221.0,100.0,181.42136516681973
eosinophil,EO,EO_729465,../Data/PBC/eosinophil/EO_729465.jpg,363.0,360.0,255.0,41.0,225.22209978573616,242.0,3.0,193.28761861034587,213.0,99.0,185.7062825221916
eosinophil,EO,EO_903871,../Data/PBC/eosinophil/EO_903871.jpg,363.0,360.0,255.0,41.0,222.85199724517906,246.0,2.0,189.97316345270892,222.0,103.0,181.59700030609122
eosinophil,EO,EO_252552,../Data/PBC/eosinophil/EO_252552.jpg,363.0,360.0,255.0,48.0,227.234052647689,240.0,8.0,194.95482093663912,213.0,109.0,184.02613253749618
eosinophil,EO,EO_630646,../Data/PBC/eosinophil/EO_630646.jpg,363.0,360.0,255.0,42.0,226.22599479644933,251.0,0.0,193.60339761248852,231.0,98.0,183.0693832262014
eosinophil,EO,EO_225902,../Data/PBC/eosinophil/EO_225902.jpg,363.0,360.0,255.0,47.0,225.02506887052343,251.0,2.0,190.10457606366697,218.0,100.0,182.6586776859504
eosinophil,EO,EO_579598,../Data/PBC/eosinophil/EO_579598.jpg,363.0,360.0,255.0,46.0,221.1094658708295,247.0,0.0,184.9380624426079,218.0,107.0,179.58463422099786
eosinophil,EO,EO_22814,../Data/PBC/eosinophil/EO_22814.jpg,363.0,360.0,255.0,40.0,228.2554713804714,255.0,0.0,196.94455157636975,217.0,98.0,184.96566421793693
eosinophil,EO,EO_818276,../Data/PBC/eosinophil/EO_818276.jpg,363.0,360.0,255.0,60.0,223.90335935108664,235.0,3.0,189.99540863177228,212.0,113.0,183.41020814202633
eosinophil,EO,EO_703501,../Data/PBC/eosinophil/EO_703501.jpg,363.0,360.0,255.0,43.0,220.3999617385981,244.0,3.0,187.49121518212428,225.0,105.0,182.0611570247934
eosinophil,EO,EO_547489,../Data/PBC/eosinophil/EO_547489.jpg,363.0,360.0,255.0,39.0,222.45824150596877,247.0,0.0,189.49305938169576,219.0,104.0,183.82190082644627
eosinophil,EO,EO_708332,../Data/PBC/eosinophil/EO_708332.jpg,363.0,360.0,255.0,40.0,224.2278389960208,243.0,0.0,190.8322543617998,220.0,96.0,181.40900673400674
eosinophil,EO,EO_234166,../Data/PBC/eosinophil/EO_234166.jpg,363.0,360.0,255.0,42.0,228.94351851851852,241.0,0.0,195.97389807162534,220.0,101.0,187.53762626262628
eosinophil,EO,EO_83980,../Data/PBC/eosinophil/EO_83980.jpg,363.0,360.0,255.0,40.0,228.93735843281297,240.0,1.0,193.48548362411998,216.0,106.0,184.94351851851852
eosinophil,EO,EO_792542,../Data/PBC/eosinophil/EO_792542.jpg,363.0,360.0,255.0,45.0,223.220140801959,242.0,1.0,190.80214263850627,220.0,107.0,184.62092898683807
eosinophil,EO,EO_164931,../Data/PBC/eosinophil/EO_164931.jpg,363.0,360.0,255.0,42.0,217.5088383838384,244.0,1.0,183.37729568411388,213.0,104.0,176.54792623201715
eosinophil,EO,EO_889221,../Data/PBC/eosinophil/EO_889221.jpg,363.0,360.0,255.0,47.0,222.06779920416284,239.0,2.0,190.14172023262932,219.0,101.0,181.67291857973677
eosinophil,EO,EO_580840,../Data/PBC/eosinophil/EO_580840.jpg,363.0,360.0,255.0,40.0,212.085261707989,242.0,0.0,174.03515457606366,215.0,103.0,172.82607131925315
eosinophil,EO,EO_657178,../Data/PBC/eosinophil/EO_657178.jpg,363.0,360.0,255.0,43.0,226.3280379553107,241.0,5.0,190.92845883073156,215.0,106.0,183.95858585858585
eosinophil,EO,EO_637854,../Data/PBC/eosinophil/EO_637854.jpg,363.0,360.0,255.0,45.0,219.62920875420875,247.0,0.0,186.08039485766759,223.0,99.0,180.89211815120905
eosinophil,EO,EO_524648,../Data/PBC/eosinophil/EO_524648.jpg,363.0,360.0,255.0,43.0,225.58741965105602,244.0,1.0,191.2514539332721,242.0,85.0,183.52653810835628
eosinophil,EO,EO_535035,../Data/PBC/eosinophil/EO_535035.jpg,363.0,360.0,255.0,46.0,228.58412917049282,242.0,2.0,193.6406412610958,214.0,104.0,185.79235537190084
eosinophil,EO,EO_219948,../Data/PBC/eosinophil/EO_219948.jpg,363.0,360.0,255.0,45.0,222.92251300887665,248.0,4.0,187.43829201101929,219.0,80.0,181.3452479338843
eosinophil,EO,EO_665862,../Data/PBC/eosinophil/EO_665862.jpg,363.0,360.0,255.0,46.0,218.89462044689319,244.0,4.0,184.82078359351087,213.0,107.0,177.6019513314968
eosinophil,EO,EO_569992,../Data/PBC/eosinophil/EO_569992.jpg,363.0,360.0,255.0,45.0,215.83901897765534,243.0,3.0,181.81883226201407,215.0,111.0,179.23500918273646
eosinophil,EO,EO_422549,../Data/PBC/eosinophil/EO_422549.jpg,363.0,360.0,255.0,45.0,219.15270125497398,251.0,0.0,181.97125038261402,213.0,108.0,178.10550964187328
eosinophil,EO,EO_240829,../Data/PBC/eosinophil/EO_240829.jpg,363.0,360.0,255.0,39.0,218.39024334251607,243.0,0.0,182.3372053872054,217.0,97.0,178.86908478726662
eosinophil,EO,EO_800375,../Data/PBC/eosinophil/EO_800375.jpg,363.0,360.0,255.0,35.0,224.54211815120905,236.0,0.0,191.4920645852464,217.0,102.0,183.90387970615242
eosinophil,EO,EO_868963,../Data/PBC/eosinophil/EO_868963.jpg,363.0,360.0,255.0,45.0,231.02965258647077,240.0,4.0,200.69934955616773,214.0,91.0,188.64736761554943
eosinophil,EO,EO_294488,../Data/PBC/eosinophil/EO_294488.jpg,363.0,360.0,255.0,42.0,216.60320630547903,246.0,0.0,181.86649066421793,221.0,88.0,178.36178451178452
eosinophil,EO,EO_565158,../Data/PBC/eosinophil/EO_565158.jpg,363.0,360.0,255.0,39.0,219.5249617385981,254.0,0.0,186.27441842669114,211.0,105.0,179.81451637588
eosinophil,EO,EO_317781,../Data/PBC/eosinophil/EO_317781.jpg,363.0,360.0,255.0,32.0,233.40296143250688,246.0,2.0,200.74856137128864,218.0,97.0,188.3171793694521
eosinophil,EO,EO_445288,../Data/PBC/eosinophil/EO_445288.jpg,363.0,360.0,255.0,47.0,225.56442454851546,246.0,2.0,192.02411233547596,218.0,103.0,184.14106978879707
eosinophil,EO,EO_747341,../Data/PBC/eosinophil/EO_747341.jpg,363.0,360.0,255.0,43.0,235.46234312825223,246.0,1.0,203.33511631466178,216.0,96.0,191.5618992959902
eosinophil,EO,EO_811522,../Data/PBC/eosinophil/EO_811522.jpg,363.0,360.0,255.0,43.0,227.78728191000917,241.0,1.0,195.3271349862259,226.0,98.0,186.99287572696664
eosinophil,EO,EO_708456,../Data/PBC/eosinophil/EO_708456.jpg,363.0,360.0,255.0,46.0,221.11637588001224,255.0,0.0,184.3387434955617,233.0,113.0,182.17226048362411
eosinophil,EO,EO_648933,../Data/PBC/eosinophil/EO_648933.jpg,363.0,360.0,255.0,42.0,221.23954698500154,255.0,3.0,185.08950872359964,213.0,104.0,179.2726124885216
eosinophil,EO,EO_908932,../Data/PBC/eosinophil/EO_908932.jpg,363.0,360.0,255.0,46.0,215.8796831955923,237.0,3.0,179.99130700948882,212.0,102.0,177.58193296602389
eosinophil,EO,EO_483350,../Data/PBC/eosinophil/EO_483350.jpg,363.0,360.0,255.0,42.0,226.8300887664524,239.0,0.0,193.8774640342822,212.0,85.0,183.80331343740434
eosinophil,EO,EO_67379,../Data/PBC/eosinophil/EO_67379.jpg,363.0,360.0,255.0,45.0,225.07777777777778,247.0,0.0,190.58917202326293,228.0,92.0,183.3520202020202
eosinophil,EO,EO_521097,../Data/PBC/eosinophil/EO_521097.jpg,363.0,360.0,255.0,40.0,218.9134374043465,244.0,0.0,183.50899908172636,218.0,97.0,179.55320630547902
eosinophil,EO,EO_419252,../Data/PBC/eosinophil/EO_419252.jpg,363.0,360.0,255.0,46.0,216.07299510254055,255.0,2.0,182.16626874808694,214.0,107.0,178.20755280073462
eosinophil,EO,EO_103957,../Data/PBC/eosinophil/EO_103957.jpg,363.0,360.0,255.0,44.0,228.39186562595654,241.0,3.0,194.916391184573,221.0,97.0,186.70312213039486
eosinophil,EO,EO_106191,../Data/PBC/eosinophil/EO_106191.jpg,363.0,360.0,255.0,32.0,227.69439087848178,237.0,0.0,193.10154576063667,214.0,100.0,185.92149525558617
eosinophil,EO,EO_529391,../Data/PBC/eosinophil/EO_529391.jpg,363.0,360.0,255.0,40.0,222.06379706152433,249.0,3.0,189.0685950413223,227.0,101.0,182.844314355678
eosinophil,EO,EO_31665,../Data/PBC/eosinophil/EO_31665.jpg,363.0,360.0,255.0,48.0,218.3191613100704,252.0,1.0,182.73015763697583,212.0,102.0,179.10918273645547
eosinophil,EO,EO_160566,../Data/PBC/eosinophil/EO_160566.jpg,363.0,360.0,255.0,46.0,211.80883838383838,253.0,6.0,176.0320018365473,213.0,109.0,175.1477119681665
eosinophil,EO,EO_904477,../Data/PBC/eosinophil/EO_904477.jpg,363.0,360.0,255.0,42.0,213.90020661157024,255.0,2.0,179.26067493112947,224.0,99.0,176.3736838077747
eosinophil,EO,EO_504940,../Data/PBC/eosinophil/EO_504940.jpg,363.0,360.0,255.0,37.0,228.71097337006427,242.0,1.0,195.36555708601162,214.0,95.0,185.32651515151514
eosinophil,EO,EO_225257,../Data/PBC/eosinophil/EO_225257.jpg,363.0,360.0,255.0,43.0,225.79923477196203,245.0,0.0,193.85231098867462,214.0,94.0,183.2468166513621
eosinophil,EO,EO_910358,../Data/PBC/eosinophil/EO_910358.jpg,363.0,360.0,255.0,43.0,229.4188934802571,243.0,0.0,195.43400673400674,211.0,104.0,185.69495714722987
eosinophil,EO,EO_180121,../Data/PBC/eosinophil/EO_180121.jpg,363.0,360.0,255.0,44.0,231.07280379553106,238.0,0.0,195.5782981328436,217.0,102.0,185.9739592898684
eosinophil,EO,EO_882148,../Data/PBC/eosinophil/EO_882148.jpg,363.0,360.0,255.0,43.0,222.28313437404347,240.0,3.0,188.85854759718396,224.0,100.0,182.89589072543617
eosinophil,EO,EO_905027,../Data/PBC/eosinophil/EO_905027.jpg,363.0,360.0,255.0,39.0,224.3663223140496,248.0,0.0,193.2759335782063,215.0,88.0,183.17063820018365
eosinophil,EO,EO_420606,../Data/PBC/eosinophil/EO_420606.jpg,363.0,360.0,255.0,53.0,211.27614018977656,240.0,8.0,178.984052647689,211.0,114.0,177.03523875114783
eosinophil,EO,EO_165152,../Data/PBC/eosinophil/EO_165152.jpg,363.0,360.0,255.0,44.0,225.09308233853687,239.0,0.0,191.78221610039793,214.0,101.0,182.40932812978266
eosinophil,EO,EO_408607,../Data/PBC/eosinophil/EO_408607.jpg,363.0,360.0,255.0,38.0,219.80196663605756,246.0,0.0,184.45844811753904,223.0,92.0,182.12216865625956
eosinophil,EO,EO_378811,../Data/PBC/eosinophil/EO_378811.jpg,363.0,360.0,255.0,45.0,218.9238062442608,249.0,0.0,188.1311753902663,220.0,85.0,180.18045607591063
eosinophil,EO,EO_359161,../Data/PBC/eosinophil/EO_359161.jpg,363.0,360.0,255.0,39.0,220.36421028466484,246.0,0.0,186.96831190694826,219.0,88.0,179.49777318640955
eosinophil,EO,EO_729671,../Data/PBC/eosinophil/EO_729671.jpg,363.0,360.0,255.0,48.0,214.5790404040404,252.0,0.0,178.33688399142946,220.0,101.0,177.65197428833793
eosinophil,EO,EO_923779,../Data/PBC/eosinophil/EO_923779.jpg,363.0,360.0,255.0,62.0,224.6224977043159,252.0,3.0,191.19539332721152,217.0,118.0,183.16989592898685
eosinophil,EO,EO_832106,../Data/PBC/eosinophil/EO_832106.jpg,363.0,360.0,255.0,43.0,228.67460973370063,247.0,1.0,196.37370676461586,214.0,100.0,184.005019895929
eosinophil,EO,EO_108396,../Data/PBC/eosinophil/EO_108396.jpg,363.0,360.0,255.0,38.0,226.36513621059075,245.0,0.0,192.42486225895317,217.0,96.0,183.73357820630548
eosinophil,EO,EO_676375,../Data/PBC/eosinophil/EO_676375.jpg,363.0,360.0,255.0,44.0,228.7576752372207,238.0,2.0,194.85820324456688,212.0,96.0,184.5817722681359
eosinophil,EO,EO_415124,../Data/PBC/eosinophil/EO_415124.jpg,363.0,360.0,255.0,44.0,216.5575528007346,238.0,2.0,182.43419038873586,217.0,112.0,179.23105295378022
eosinophil,EO,EO_835127,../Data/PBC/eosinophil/EO_835127.jpg,363.0,360.0,255.0,47.0,218.15754514845423,245.0,3.0,185.27470921334557,216.0,107.0,179.72072237526783
eosinophil,EO,EO_959943,../Data/PBC/eosinophil/EO_959943.jpg,363.0,360.0,255.0,39.0,220.03380777471688,251.0,0.0,185.3319176614631,219.0,97.0,181.3383532292623
eosinophil,EO,EO_39991,../Data/PBC/eosinophil/EO_39991.jpg,363.0,360.0,255.0,44.0,227.86483011937557,241.0,0.0,196.32646923783287,224.0,84.0,184.63965411692683
eosinophil,EO,EO_784861,../Data/PBC/eosinophil/EO_784861.jpg,363.0,360.0,255.0,39.0,210.5943526170799,255.0,0.0,176.35700183654728,225.0,86.0,177.36536577900213
eosinophil,EO,EO_510060,../Data/PBC/eosinophil/EO_510060.jpg,363.0,360.0,255.0,43.0,220.49240893786347,244.0,0.0,186.82702785430058,218.0,110.0,180.3934802571166
eosinophil,EO,EO_846877,../Data/PBC/eosinophil/EO_846877.jpg,363.0,360.0,255.0,45.0,228.844314355678,251.0,0.0,194.92782369146005,213.0,98.0,185.18197887970615
eosinophil,EO,EO_724369,../Data/PBC/eosinophil/EO_724369.jpg,363.0,360.0,255.0,40.0,217.9986531986532,252.0,0.0,183.37822926232016,219.0,89.0,178.35997092133456
eosinophil,EO,EO_671354,../Data/PBC/eosinophil/EO_671354.jpg,363.0,360.0,255.0,48.0,223.7607438016529,237.0,0.0,189.2166590143863,214.0,119.0,181.80465258647078
eosinophil,EO,EO_484601,../Data/PBC/eosinophil/EO_484601.jpg,363.0,360.0,255.0,59.0,223.89022038567492,255.0,1.0,187.44680899908172,219.0,120.0,183.44044230180594
eosinophil,EO,EO_959957,../Data/PBC/eosinophil/EO_959957.jpg,363.0,360.0,255.0,43.0,223.01865625956535,246.0,5.0,189.87992041628405,223.0,100.0,181.549617385981
eosinophil,EO,EO_874796,../Data/PBC/eosinophil/EO_874796.jpg,363.0,360.0,255.0,43.0,213.55547903275175,236.0,6.0,176.8145622895623,217.0,107.0,177.31810529537802
eosinophil,EO,EO_246684,../Data/PBC/eosinophil/EO_246684.jpg,369.0,366.0,255.0,7.0,208.56932782442578,241.0,2.0,190.7099234380322,255.0,93.0,213.58478090245384
eosinophil,EO,EO_583797,../Data/PBC/eosinophil/EO_583797.jpg,363.0,360.0,255.0,43.0,230.15612947658403,242.0,2.0,195.27017906336087,213.0,106.0,186.5695745332109
eosinophil,EO,EO_429018,../Data/PBC/eosinophil/EO_429018.jpg,363.0,360.0,255.0,46.0,222.46184573002756,246.0,2.0,190.10521120293848,217.0,99.0,181.55282369146005
eosinophil,EO,EO_882772,../Data/PBC/eosinophil/EO_882772.jpg,363.0,360.0,255.0,48.0,217.4379093970003,242.0,0.0,184.22445668809306,214.0,100.0,180.34658708295072
eosinophil,EO,EO_250964,../Data/PBC/eosinophil/EO_250964.jpg,363.0,360.0,255.0,45.0,223.57012549739824,240.0,6.0,188.4660927456382,216.0,94.0,183.28085399449037
eosinophil,EO,EO_563139,../Data/PBC/eosinophil/EO_563139.jpg,363.0,360.0,255.0,40.0,226.30504285277013,255.0,3.0,191.27692072237528,221.0,103.0,183.51202938475666
eosinophil,EO,EO_814738,../Data/PBC/eosinophil/EO_814738.jpg,363.0,360.0,255.0,38.0,215.00601469237833,242.0,0.0,180.0437863483318,214.0,102.0,177.74227884909703
eosinophil,EO,EO_271014,../Data/PBC/eosinophil/EO_271014.jpg,363.0,360.0,255.0,44.0,224.06996479951025,245.0,2.0,191.0065503520049,221.0,103.0,182.31235843281297
eosinophil,EO,EO_48775,../Data/PBC/eosinophil/EO_48775.jpg,363.0,360.0,255.0,46.0,221.4419191919192,241.0,0.0,182.9460361187634,221.0,109.0,179.59774257728805
eosinophil,EO,EO_819208,../Data/PBC/eosinophil/EO_819208.jpg,363.0,360.0,255.0,41.0,229.17883379247016,239.0,0.0,198.70330578512397,212.0,97.0,184.9845117845118
eosinophil,EO,EO_372284,../Data/PBC/eosinophil/EO_372284.jpg,363.0,360.0,255.0,39.0,219.50421640648912,240.0,0.0,184.50274716865627,212.0,89.0,180.3322314049587
eosinophil,EO,EO_214115,../Data/PBC/eosinophil/EO_214115.jpg,363.0,360.0,255.0,44.0,209.33861340679522,238.0,0.0,175.35195898377717,210.0,104.0,174.50521120293848
eosinophil,EO,EO_577819,../Data/PBC/eosinophil/EO_577819.jpg,363.0,360.0,255.0,42.0,222.77050045913683,241.0,4.0,191.85459902050812,213.0,96.0,183.11853382307928
eosinophil,EO,EO_452455,../Data/PBC/eosinophil/EO_452455.jpg,363.0,360.0,255.0,41.0,227.18418273645545,255.0,0.0,194.83367768595042,218.0,93.0,183.6462962962963
eosinophil,EO,EO_278795,../Data/PBC/eosinophil/EO_278795.jpg,363.0,360.0,255.0,39.0,221.11121824303643,250.0,0.0,188.99667891031527,214.0,107.0,181.98099938781758
eosinophil,EO,EO_337928,../Data/PBC/eosinophil/EO_337928.jpg,363.0,360.0,255.0,43.0,231.9681894704622,250.0,0.0,200.45505815733088,221.0,98.0,187.92040863177226
eosinophil,EO,EO_625665,../Data/PBC/eosinophil/EO_625665.jpg,363.0,360.0,255.0,35.0,214.16301652892562,247.0,2.0,177.77646923783288,216.0,94.0,176.26665901438628
eosinophil,EO,EO_636396,../Data/PBC/eosinophil/EO_636396.jpg,363.0,360.0,255.0,38.0,214.5559534741353,250.0,0.0,178.77421946740128,214.0,99.0,177.40402509947964
eosinophil,EO,EO_155442,../Data/PBC/eosinophil/EO_155442.jpg,363.0,360.0,255.0,41.0,214.85208142026323,244.0,3.0,178.46959749005202,216.0,104.0,177.14475818794
eosinophil,EO,EO_409860,../Data/PBC/eosinophil/EO_409860.jpg,363.0,360.0,255.0,41.0,230.0670186715641,247.0,3.0,200.03301958983778,215.0,101.0,188.2039638812366
eosinophil,EO,EO_531455,../Data/PBC/eosinophil/EO_531455.jpg,363.0,360.0,255.0,45.0,228.42817569635753,242.0,0.0,195.65887664524027,216.0,92.0,186.53906489133763
eosinophil,EO,EO_605990,../Data/PBC/eosinophil/EO_605990.jpg,363.0,360.0,255.0,45.0,221.7689776553413,245.0,4.0,188.60560146923783,218.0,99.0,181.3345500459137
eosinophil,EO,EO_882216,../Data/PBC/eosinophil/EO_882216.jpg,369.0,366.0,253.0,52.0,209.0299213647874,242.0,37.0,189.87902616731085,249.0,129.0,208.3887111821938
eosinophil,EO,EO_688444,../Data/PBC/eosinophil/EO_688444.jpg,369.0,366.0,255.0,0.0,211.80643298236262,246.0,10.0,195.25374294726555,255.0,119.0,214.10957098642024
eosinophil,EO,EO_422401,../Data/PBC/eosinophil/EO_422401.jpg,363.0,360.0,255.0,40.0,229.52799969390878,240.0,1.0,198.61913835322926,218.0,103.0,188.22972910927456
eosinophil,EO,EO_159536,../Data/PBC/eosinophil/EO_159536.jpg,363.0,360.0,255.0,47.0,230.8617921640649,249.0,4.0,199.12020202020202,221.0,100.0,186.3639194980104
eosinophil,EO,EO_905351,../Data/PBC/eosinophil/EO_905351.jpg,363.0,360.0,255.0,37.0,228.24648760330578,252.0,0.0,198.35326752372208,225.0,95.0,186.44556932966023
eosinophil,EO,EO_850387,../Data/PBC/eosinophil/EO_850387.jpg,363.0,360.0,255.0,44.0,223.61991888582799,243.0,3.0,190.43791704928068,233.0,104.0,182.1221227425773
eosinophil,EO,EO_877738,../Data/PBC/eosinophil/EO_877738.jpg,363.0,360.0,255.0,39.0,229.28683807774718,243.0,3.0,195.94236302418122,213.0,101.0,184.75840220385675
eosinophil,EO,EO_212014,../Data/PBC/eosinophil/EO_212014.jpg,369.0,366.0,252.0,44.0,194.462763042931,231.0,33.0,176.9600826336132,254.0,90.0,195.86537236957068
eosinophil,EO,EO_901862,../Data/PBC/eosinophil/EO_901862.jpg,363.0,360.0,255.0,42.0,225.96671258034894,242.0,0.0,193.6898913376186,230.0,96.0,185.76148607284972
eosinophil,EO,EO_923369,../Data/PBC/eosinophil/EO_923369.jpg,363.0,360.0,255.0,39.0,218.56329966329966,241.0,1.0,187.23312672176309,219.0,95.0,179.0381772268136
eosinophil,EO,EO_74517,../Data/PBC/eosinophil/EO_74517.jpg,363.0,360.0,255.0,45.0,226.188850627487,244.0,0.0,194.0271655953474,218.0,100.0,185.79191153963882
eosinophil,EO,EO_462794,../Data/PBC/eosinophil/EO_462794.jpg,363.0,360.0,255.0,43.0,227.49660238751147,237.0,4.0,196.42049280685643,214.0,105.0,185.8079813284359
